file,type,line,frame
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/tests/integration/persister-tests.js,Duplicate Assert,"{'line': 12, 'column': 4, 'index': 332}","  10 |     await persister.persist();
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/http-base-test.js,Duplicate Assert,"{'line': 25, 'column': 6, 'index': 603}","  23 |
  24 |       expect(base.getHeader('One')).to.equal('1');
> 25 |       expect(base.getHeader('one')).to.equal('1');
     |      ^ Duplicate Assert
  26 |       expect(base.getHeader('Two')).to.be.undefined;
  27 |
  28 |       base.removeHeader('One');"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/http-base-test.js,Duplicate Assert,"{'line': 29, 'column': 6, 'index': 740}","  27 |
  28 |       base.removeHeader('One');
> 29 |       expect(base.getHeader('One')).to.be.undefined;
     |      ^ Duplicate Assert
  30 |       expect(base.getHeader('one')).to.be.undefined;
  31 |     });
  32 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/http-base-test.js,Duplicate Assert,"{'line': 30, 'column': 6, 'index': 793}","  28 |       base.removeHeader('One');
  29 |       expect(base.getHeader('One')).to.be.undefined;
> 30 |       expect(base.getHeader('one')).to.be.undefined;
     |      ^ Duplicate Assert
  31 |     });
  32 |
  33 |     it('.hasHeader()', function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/http-base-test.js,Duplicate Assert,"{'line': 39, 'column': 6, 'index': 1011}","  37 |       expect(headers).to.deep.equal({ one: '1' });
  38 |
> 39 |       expect(base.hasHeader('One')).to.be.true;
     |      ^ Duplicate Assert
  40 |       expect(base.hasHeader('one')).to.be.true;
  41 |       expect(base.hasHeader('Two')).to.be.false;
  42 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/http-base-test.js,Duplicate Assert,"{'line': 40, 'column': 6, 'index': 1059}","  38 |
  39 |       expect(base.hasHeader('One')).to.be.true;
> 40 |       expect(base.hasHeader('one')).to.be.true;
     |      ^ Duplicate Assert
  41 |       expect(base.hasHeader('Two')).to.be.false;
  42 |
  43 |       base.removeHeader('One');"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/http-base-test.js,Duplicate Assert,"{'line': 44, 'column': 6, 'index': 1189}","  42 |
  43 |       base.removeHeader('One');
> 44 |       expect(base.hasHeader('One')).to.be.false;
     |      ^ Duplicate Assert
  45 |       expect(base.hasHeader('one')).to.be.false;
  46 |     });
  47 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/http-base-test.js,Duplicate Assert,"{'line': 45, 'column': 6, 'index': 1238}","  43 |       base.removeHeader('One');
  44 |       expect(base.hasHeader('One')).to.be.false;
> 45 |       expect(base.hasHeader('one')).to.be.false;
     |      ^ Duplicate Assert
  46 |     });
  47 |
  48 |     it('.setHeader()', function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/http-base-test.js,Duplicate Assert,"{'line': 52, 'column': 6, 'index': 1400}","  50 |
  51 |       base.setHeader('One', '1');
> 52 |       expect(headers).to.deep.equal({ one: '1' });
     |      ^ Duplicate Assert
  53 |
  54 |       base.setHeader('two', '2');
  55 |       expect(headers).to.deep.equal({ one: '1', two: '2' });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/http-base-test.js,Duplicate Assert,"{'line': 55, 'column': 6, 'index': 1486}","  53 |
  54 |       base.setHeader('two', '2');
> 55 |       expect(headers).to.deep.equal({ one: '1', two: '2' });
     |      ^ Duplicate Assert
  56 |
  57 |       base.setHeader('Two', null);
  58 |       expect(headers).to.deep.equal({ one: '1' });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/http-base-test.js,Duplicate Assert,"{'line': 58, 'column': 6, 'index': 1583}","  56 |
  57 |       base.setHeader('Two', null);
> 58 |       expect(headers).to.deep.equal({ one: '1' });
     |      ^ Duplicate Assert
  59 |     });
  60 |
  61 |     it('.setHeaders()', function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/http-base-test.js,Duplicate Assert,"{'line': 65, 'column': 6, 'index': 1761}","  63 |
  64 |       base.setHeaders({ One: '1', two: '2' });
> 65 |       expect(headers).to.deep.equal({ one: '1', two: '2' });
     |      ^ Duplicate Assert
  66 |
  67 |       base.setHeaders({ Three: '3' });
  68 |       expect(headers).to.deep.equal({ one: '1', two: '2', three: '3' });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/http-base-test.js,Duplicate Assert,"{'line': 68, 'column': 6, 'index': 1862}","  66 |
  67 |       base.setHeaders({ Three: '3' });
> 68 |       expect(headers).to.deep.equal({ one: '1', two: '2', three: '3' });
     |      ^ Duplicate Assert
  69 |
  70 |       base.setHeaders({ Three: null });
  71 |       expect(headers).to.deep.equal({ one: '1', two: '2' });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/http-base-test.js,Duplicate Assert,"{'line': 71, 'column': 6, 'index': 1976}","  69 |
  70 |       base.setHeaders({ Three: null });
> 71 |       expect(headers).to.deep.equal({ one: '1', two: '2' });
     |      ^ Duplicate Assert
  72 |     });
  73 |
  74 |     it('.removeHeader()', function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/http-base-test.js,Duplicate Assert,"{'line': 80, 'column': 6, 'index': 2199}","  78 |
  79 |       base.removeHeader('One');
> 80 |       expect(headers).to.deep.equal({ two: '2' });
     |      ^ Duplicate Assert
  81 |
  82 |       base.removeHeader('two');
  83 |       expect(headers).to.deep.equal({});"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/http-base-test.js,Duplicate Assert,"{'line': 83, 'column': 6, 'index': 2283}","  81 |
  82 |       base.removeHeader('two');
> 83 |       expect(headers).to.deep.equal({});
     |      ^ Duplicate Assert
  84 |     });
  85 |
  86 |     it('.removeHeaders()', function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/http-base-test.js,Duplicate Assert,"{'line': 124, 'column': 6, 'index': 3329}","  122 |       base.type();
  123 |       base.send(null);
> 124 |       expect(base.body).to.equal('');
      |      ^ Duplicate Assert
  125 |       expect(base.hasHeader('Content-Type')).to.be.false;
  126 |
  127 |       base.type();"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/http-base-test.js,Duplicate Assert,"{'line': 125, 'column': 6, 'index': 3367}","  123 |       base.send(null);
  124 |       expect(base.body).to.equal('');
> 125 |       expect(base.hasHeader('Content-Type')).to.be.false;
      |      ^ Duplicate Assert
  126 |
  127 |       base.type();
  128 |       base.send();"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/http-base-test.js,Duplicate Assert,"{'line': 129, 'column': 6, 'index': 3464}","  127 |       base.type();
  128 |       base.send();
> 129 |       expect(base.body).to.be.undefined;
      |      ^ Duplicate Assert
  130 |       expect(base.hasHeader('Content-Type')).to.be.false;
  131 |     });
  132 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/http-base-test.js,Duplicate Assert,"{'line': 130, 'column': 6, 'index': 3505}","  128 |       base.send();
  129 |       expect(base.body).to.be.undefined;
> 130 |       expect(base.hasHeader('Content-Type')).to.be.false;
      |      ^ Duplicate Assert
  131 |     });
  132 |
  133 |     it('.send() - should not override existing type', function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/http-base-test.js,Duplicate Assert,"{'line': 178, 'column': 6, 'index': 4733}","  176 |       base.setHeader('foo', 'bar');
  177 |
> 178 |       expect(base.headers).to.deep.equal({ foo: 'bar' });
      |      ^ Duplicate Assert
  179 |
  180 |       base.end();
  181 |       expect(() => base.setHeader('bar', 'baz')).to.throw();"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/http-base-test.js,Duplicate Assert,"{'line': 182, 'column': 6, 'index': 4871}","  180 |       base.end();
  181 |       expect(() => base.setHeader('bar', 'baz')).to.throw();
> 182 |       expect(base.headers).to.deep.equal({ foo: 'bar' });
      |      ^ Duplicate Assert
  183 |     });
  184 |
  185 |     it('should be chainable', function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/event-test.js,Duplicate Assert,"{'line': 40, 'column': 4, 'index': 1090}","  38 |     const event = new Event(EVENT_TYPE);
  39 |
> 40 |     expect(event.shouldStopPropagating).to.be.false;
     |    ^ Duplicate Assert
  41 |     event.stopPropagation();
  42 |     expect(event.shouldStopPropagating).to.be.true;
  43 |   });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/event-test.js,Duplicate Assert,"{'line': 42, 'column': 4, 'index': 1172}","  40 |     expect(event.shouldStopPropagating).to.be.false;
  41 |     event.stopPropagation();
> 42 |     expect(event.shouldStopPropagating).to.be.true;
     |    ^ Duplicate Assert
  43 |   });
  44 | });
  45 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/event-emitter-test.js,Duplicate Assert,"{'line': 49, 'column': 6, 'index': 1247}","  47 |       const listener = () => {};
  48 |
> 49 |       expect(emitter.eventNames()).to.have.lengthOf(0);
     |      ^ Duplicate Assert
  50 |
  51 |       emitter.on('a', listener);
  52 |       emitter.on('b', listener);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/event-emitter-test.js,Duplicate Assert,"{'line': 53, 'column': 6, 'index': 1370}","  51 |       emitter.on('a', listener);
  52 |       emitter.on('b', listener);
> 53 |       expect(emitter.eventNames()).to.have.ordered.members(['a', 'b']);
     |      ^ Duplicate Assert
  54 |
  55 |       emitter.off('a', listener);
  56 |       expect(emitter.eventNames()).to.have.ordered.members(['b']);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/event-emitter-test.js,Duplicate Assert,"{'line': 56, 'column': 6, 'index': 1477}","  54 |
  55 |       emitter.off('a', listener);
> 56 |       expect(emitter.eventNames()).to.have.ordered.members(['b']);
     |      ^ Duplicate Assert
  57 |     });
  58 |
  59 |     it('.on()', async function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/event-emitter-test.js,Duplicate Assert,"{'line': 68, 'column': 6, 'index': 1791}","  66 |       emitter.on('a', listener);
  67 |       emitter.on('a', listener);
> 68 |       expect(emitter.listeners('a')).to.have.lengthOf(1);
     |      ^ Duplicate Assert
  69 |
  70 |       emitter.on('a', () => {});
  71 |       expect(emitter.listeners('a')).to.have.lengthOf(2);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/event-emitter-test.js,Duplicate Assert,"{'line': 71, 'column': 6, 'index': 1883}","  69 |
  70 |       emitter.on('a', () => {});
> 71 |       expect(emitter.listeners('a')).to.have.lengthOf(2);
     |      ^ Duplicate Assert
  72 |
  73 |       await emitter.emit('a');
  74 |       expect(listenerCalled).to.equal(1);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/event-emitter-test.js,Duplicate Assert,"{'line': 96, 'column': 6, 'index': 2590}","  94 |       emitter.on('a', listener, { times: 1 });
  95 |       emitter.on('a', listener, { times: 2 });
> 96 |       expect(emitter.listeners('a')).to.have.lengthOf(1);
     |      ^ Duplicate Assert
  97 |
  98 |       await emitter.emit('a');
  99 |       await emitter.emit('a');"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/event-emitter-test.js,Duplicate Assert,"{'line': 103, 'column': 6, 'index': 2785}","  101 |
  102 |       expect(listenerCalled).to.equal(2);
> 103 |       expect(emitter.listeners('a')).to.have.lengthOf(0);
      |      ^ Duplicate Assert
  104 |     });
  105 |
  106 |     it('.once()', async function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/event-emitter-test.js,Duplicate Assert,"{'line': 114, 'column': 6, 'index': 3065}","  112 |
  113 |       emitter.once('a', listener);
> 114 |       expect(emitter.listeners('a')).to.have.lengthOf(1);
      |      ^ Duplicate Assert
  115 |
  116 |       await emitter.emit('a');
  117 |       expect(listenerCalled).to.equal(1);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/event-emitter-test.js,Duplicate Assert,"{'line': 117, 'column': 6, 'index': 3155}","  115 |
  116 |       await emitter.emit('a');
> 117 |       expect(listenerCalled).to.equal(1);
      |      ^ Duplicate Assert
  118 |       expect(emitter.listeners('a')).to.have.lengthOf(0);
  119 |
  120 |       await emitter.emit('a');"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/event-emitter-test.js,Duplicate Assert,"{'line': 118, 'column': 6, 'index': 3197}","  116 |       await emitter.emit('a');
