file,type,line,frame
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/ozaria/site/components/sign-up/signUpConfig.spec.js,Conditional Test Logic,"{'line': 59, 'column': 2, 'index': 1733}","  57 | // Over-writes config for china server to make phone number mandatory
> 105 |             for (var birthDate of Array.from(birthDates)) {
      |            ^ Conditional Test Logic
  106 |               jasmine.clock().mockDate(now);
  107 |               expect(utils.ageToBracket(getAge(now,birthDate))).toBe('11-14');
  108 |               jasmine.clock().mockDate(end);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.ozar.js,Conditional Test Logic,"{'line': 130, 'column': 12, 'index': 5097}","  128 |           return (() => {
  129 |             const result = [];
> 130 |             for (var birthDate of Array.from(birthDates)) {
      |            ^ Conditional Test Logic
  131 |               jasmine.clock().mockDate(now);
  132 |               expect(utils.ageToBracket(getAge(now,birthDate))).toBe('14-18');
  133 |               jasmine.clock().mockDate(end);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.ozar.js,Conditional Test Logic,"{'line': 149, 'column': 12, 'index': 5803}","  147 |           return (() => {
  148 |             const result = [];
> 149 |             for (var birthDate of Array.from(birthDates)) {
      |            ^ Conditional Test Logic
  150 |               jasmine.clock().mockDate(now);
  151 |               expect(utils.ageToBracket(getAge(now,birthDate))).toBe('open');
  152 |               jasmine.clock().mockDate(end);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.ozar.js,Conditional Test Logic,"{'line': 175, 'column': 12, 'index': 6694}","  173 |           return (() => {
  174 |             const result = [];
> 175 |             for (var birthDate of Array.from(birthDates)) {
      |            ^ Conditional Test Logic
  176 |               jasmine.clock().mockDate(now);
  177 |               expect(utils.ageToBracket(getAge(now,birthDate))).toBe('0-11');
  178 |               jasmine.clock().mockDate(end);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.ozar.js,Conditional Test Logic,"{'line': 201, 'column': 12, 'index': 7580}","  199 |           return (() => {
  200 |             const result = [];
> 201 |             for (var birthDate of Array.from(birthDates)) {
      |            ^ Conditional Test Logic
  202 |               jasmine.clock().mockDate(now);
  203 |               expect(utils.ageToBracket(getAge(now,birthDate))).toBe('11-14');
  204 |               jasmine.clock().mockDate(end);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.ozar.js,Conditional Test Logic,"{'line': 227, 'column': 12, 'index': 8468}","  225 |           return (() => {
  226 |             const result = [];
> 227 |             for (var birthDate of Array.from(birthDates)) {
      |            ^ Conditional Test Logic
  228 |               jasmine.clock().mockDate(now);
  229 |               expect(utils.ageToBracket(getAge(now,birthDate))).toBe('14-18');
  230 |               jasmine.clock().mockDate(end);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.ozar.js,Conditional Test Logic,"{'line': 246, 'column': 12, 'index': 9174}","  244 |           return (() => {
  245 |             const result = [];
> 246 |             for (var birthDate of Array.from(birthDates)) {
      |            ^ Conditional Test Logic
  247 |               jasmine.clock().mockDate(now);
  248 |               expect(utils.ageToBracket(getAge(now,birthDate))).toBe('open');
  249 |               jasmine.clock().mockDate(end);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.ozar.js,Conditional Test Logic,"{'line': 271, 'column': 12, 'index': 10041}","  269 |           return (() => {
  270 |             const result = [];
> 271 |             for (var birthDate of Array.from(birthDates)) {
      |            ^ Conditional Test Logic
  272 |               jasmine.clock().mockDate(now);
  273 |               expect(utils.ageToBracket(getAge(now,birthDate))).toBe('0-11');
  274 |               jasmine.clock().mockDate(end);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.ozar.js,Conditional Test Logic,"{'line': 296, 'column': 12, 'index': 10896}","  294 |           return (() => {
  295 |             const result = [];
> 296 |             for (var birthDate of Array.from(birthDates)) {
      |            ^ Conditional Test Logic
  297 |               jasmine.clock().mockDate(now);
  298 |               expect(utils.ageToBracket(getAge(now,birthDate))).toBe('11-14');
  299 |               jasmine.clock().mockDate(end);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.ozar.js,Conditional Test Logic,"{'line': 321, 'column': 12, 'index': 11753}","  319 |           return (() => {
  320 |             const result = [];
> 321 |             for (var birthDate of Array.from(birthDates)) {
      |            ^ Conditional Test Logic
  322 |               jasmine.clock().mockDate(now);
  323 |               expect(utils.ageToBracket(getAge(now,birthDate))).toBe('14-18');
  324 |               jasmine.clock().mockDate(end);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.ozar.js,Conditional Test Logic,"{'line': 340, 'column': 12, 'index': 12460}","  338 |           return (() => {
  339 |             const result = [];
> 340 |             for (var birthDate of Array.from(birthDates)) {
      |            ^ Conditional Test Logic
  341 |               jasmine.clock().mockDate(now);
  342 |               expect(utils.ageToBracket(getAge(now,birthDate))).toBe('open');
  343 |               jasmine.clock().mockDate(end);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.ozar.js,Conditional Test Logic,"{'line': 477, 'column': 8, 'index': 18612}","  475 |       return expect(((() => {
  476 |         const result = [];
> 477 |         for (var key in levelNumberMap) {
      |        ^ Conditional Test Logic
  478 |           var val = levelNumberMap[key];
  479 |           result.push(val.toString());
  480 |         }"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.ozar.js,Conditional Test Logic,"{'line': 492, 'column': 8, 'index': 19082}","  490 |       return expect(((() => {
  491 |         const result = [];
> 492 |         for (var key in levelNumberMap) {
      |        ^ Conditional Test Logic
  493 |           var val = levelNumberMap[key];
  494 |           result.push(val.toString());
  495 |         }"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.ozar.js,Conditional Test Logic,"{'line': 506, 'column': 8, 'index': 19517}","  504 |       return expect(((() => {
  505 |         const result = [];
> 506 |         for (var key in levelNumberMap) {
      |        ^ Conditional Test Logic
  507 |           var val = levelNumberMap[key];
  508 |           result.push(val.toString());
  509 |         }"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.ozar.js,Conditional Test Logic,"{'line': 522, 'column': 8, 'index': 20026}","  520 |       return expect(((() => {
  521 |         const result = [];
> 522 |         for (var key in levelNumberMap) {
      |        ^ Conditional Test Logic
  523 |           var val = levelNumberMap[key];
  524 |           result.push(val.toString());
  525 |         }"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.ozar.js,Conditional Test Logic,"{'line': 539, 'column': 8, 'index': 20582}","  537 |       return expect(((() => {
  538 |         const result = [];
> 539 |         for (var key in levelNumberMap) {
      |        ^ Conditional Test Logic
  540 |           var val = levelNumberMap[key];
  541 |           result.push(val.toString());
  542 |         }"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.ozar.js,Conditional Test Logic,"{'line': 563, 'column': 8, 'index': 21424}","  561 |       return expect(((() => {
  562 |         const result = [];
> 563 |         for (var key in levelNumberMap) {
      |        ^ Conditional Test Logic
  564 |           var val = levelNumberMap[key];
  565 |           result.push(val.toString());
  566 |         }"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.ozar.js,Duplicate Assert,"{'line': 424, 'column': 6, 'index': 15825}","  422 |       delete this.fixture1.i18n['en'];
  423 |       expect(utils.i18n(this.fixture1, 'text', 'en')).toEqual(this.fixture1.text);
> 424 |       expect(utils.i18n(this.fixture1, 'blurb', 'en')).toEqual(this.fixture1.blurb);
      |      ^ Duplicate Assert
  425 |       delete this.fixture1.blurb;
  426 |       return expect(utils.i18n(this.fixture1, 'blurb', 'en')).toEqual(null);
  427 |     });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.ozar.js,Duplicate Assert,"{'line': 426, 'column': 13, 'index': 15951}","  424 |       expect(utils.i18n(this.fixture1, 'blurb', 'en')).toEqual(this.fixture1.blurb);
  425 |       delete this.fixture1.blurb;
> 426 |       return expect(utils.i18n(this.fixture1, 'blurb', 'en')).toEqual(null);
      |             ^ Duplicate Assert
  427 |     });
  428 |
  429 |     return it('i18n can fall forward if a general language is not found', function() {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.ozar.js,Exception Handling,"{'line': 437, 'column': 6, 'index': 16667}","  435 |     it('EU countries return true', function() {
  436 |       const euCountries = ['Austria', 'Belgium', 'Bulgaria', 'Croatia', 'Cyprus', 'Czech Republic', 'Denmark', 'Estonia', 'Finland', 'France', 'Germany', 'Greece', 'Hungary', 'Ireland', 'Italy', 'Latvia', 'Lithuania', 'Luxembourg', 'Malta', 'Netherlands', 'Poland', 'Portugal', 'Romania', 'Slovakia', 'Slovenia', 'Spain', 'Sweden', 'United Kingdom'];
> 437 |       try {
      |      ^ Exception Handling
  438 |         return euCountries.forEach(c => expect(utils.inEU(c)).toEqual(true));
  439 |       } catch (err) {
  440 | // NOTE: without try/catch, exceptions do not yield failed tests."
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.ozar.js,Exception Handling,"{'line': 447, 'column': 6, 'index': 17149}","  445 |     return it('non-EU countries return false', function() {
  446 |       const nonEuCountries = ['united-states', 'peru', 'vietnam'];
> 447 |       try {
      |      ^ Exception Handling
  448 |         return nonEuCountries.forEach(c => expect(utils.inEU(c)).toEqual(false));
  449 |       } catch (err) {
  450 |         return expect(err).not.toBeDefined();"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.ozar.js,Global Variable,"{'line': 80, 'column': 17, 'index': 3392}","  78 |           return (() => {
  79 |             const result = [];
> 80 |             for (var birthDate of Array.from(birthDates)) {
     |                 ^ Global Variable
  81 |               jasmine.clock().mockDate(now);
  82 |               expect(utils.ageToBracket(getAge(now,birthDate))).toBe('0-11');
  83 |               jasmine.clock().mockDate(end);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.ozar.js,Global Variable,"{'line': 105, 'column': 17, 'index': 4246}","  103 |           return (() => {
  104 |             const result = [];
> 105 |             for (var birthDate of Array.from(birthDates)) {
      |                 ^ Global Variable
  106 |               jasmine.clock().mockDate(now);
  107 |               expect(utils.ageToBracket(getAge(now,birthDate))).toBe('11-14');
  108 |               jasmine.clock().mockDate(end);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.ozar.js,Global Variable,"{'line': 130, 'column': 17, 'index': 5102}","  128 |           return (() => {
  129 |             const result = [];
> 130 |             for (var birthDate of Array.from(birthDates)) {
      |                 ^ Global Variable
  131 |               jasmine.clock().mockDate(now);
  132 |               expect(utils.ageToBracket(getAge(now,birthDate))).toBe('14-18');
  133 |               jasmine.clock().mockDate(end);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.ozar.js,Global Variable,"{'line': 149, 'column': 17, 'index': 5808}","  147 |           return (() => {
  148 |             const result = [];
> 149 |             for (var birthDate of Array.from(birthDates)) {
      |                 ^ Global Variable
  150 |               jasmine.clock().mockDate(now);
  151 |               expect(utils.ageToBracket(getAge(now,birthDate))).toBe('open');
  152 |               jasmine.clock().mockDate(end);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.ozar.js,Global Variable,"{'line': 175, 'column': 17, 'index': 6699}","  173 |           return (() => {
  174 |             const result = [];
> 175 |             for (var birthDate of Array.from(birthDates)) {
      |                 ^ Global Variable
  176 |               jasmine.clock().mockDate(now);
  177 |               expect(utils.ageToBracket(getAge(now,birthDate))).toBe('0-11');
  178 |               jasmine.clock().mockDate(end);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.ozar.js,Global Variable,"{'line': 201, 'column': 17, 'index': 7585}","  199 |           return (() => {
  200 |             const result = [];
> 201 |             for (var birthDate of Array.from(birthDates)) {
      |                 ^ Global Variable
  202 |               jasmine.clock().mockDate(now);
  203 |               expect(utils.ageToBracket(getAge(now,birthDate))).toBe('11-14');
